data,label,word_token
dekorasi khas sago menarik dikunjungi menu makanan makanan jual sederhana lumayan porsi,1,"['dekorasi', 'khas', 'sago', 'menarik', 'dikunjungi', 'menu', 'makanan', 'makanan', 'jual', 'sederhana', 'lumayan', 'porsi']"
toko toko favorit duduk bangku panitia agustus seksi konsumsi pilihan jatuh toko biaya ribu kotak ukuran relatif memuaskan,1,"['toko', 'toko', 'favorit', 'duduk', 'bangku', 'panitia', 'agustus', 'seksi', 'konsumsi', 'pilihan', 'jatuh', 'toko', 'biaya', 'ribu', 'kotak', 'ukuran', 'relatif', 'memuaskan']"
bosan film indonesia main reza rahadian bilang bagus pemain melulu jenuh,-1,"['bosan', 'film', 'indonesia', 'main', 'reza', 'rahadian', 'bilang', 'bagus', 'pemain', 'melulu', 'jenuh']"
sunda murah meriah enak pilihan suka jalan suci live music enak luas,1,"['sunda', 'murah', 'meriah', 'enak', 'pilihan', 'suka', 'jalan', 'suci', 'live', 'music', 'enak', 'luas']"
barusan paket freedom habis dibebankan tarif internet pulsa ribu disedot perampok,-1,"['barusan', 'paket', 'freedom', 'habis', 'dibebankan', 'tarif', 'internet', 'pulsa', 'ribu', 'disedot', 'perampok']"
lidah sumatera minang cocok banget dicoba warung imas menyajikan lauk pauk santap pelanggan suguhkan lalapan khas sunda sambal cocol supet spicy sambal karedok warung imas cabang kota bandung mencoba,1,"['lidah', 'sumatera', 'minang', 'cocok', 'banget', 'dicoba', 'warung', 'imas', 'menyajikan', 'lauk', 'pauk', 'santap', 'pelanggan', 'suguhkan', 'lalapan', 'khas', 'sunda', 'sambal', 'cocol', 'supet', 'spicy', 'sambal', 'karedok', 'warung', 'imas', 'cabang', 'kota', 'bandung', 'mencoba']"
enak gaji gede fasilitas mewah uang rakyat kuras,-1,"['enak', 'gaji', 'gede', 'fasilitas', 'mewah', 'uang', 'rakyat', 'kuras']"
mozaru markotop suka butter rice butter sauce tambahan jamur pasta saus kari jepang enak patut dicoba,1,"['mozaru', 'markotop', 'suka', 'butter', 'rice', 'butter', 'sauce', 'tambahan', 'jamur', 'pasta', 'saus', 'kari', 'jepang', 'enak', 'patut', 'dicoba']"
download tinggal gagal ingkan marah indosat,-1,"['download', 'tinggal', 'gagal', 'ingkan', 'marah', 'indosat']"
salah makanan kesukaan makan pergi enak lembut berasa bakso goreng enak garing udang berasa ramai kadang suka mengantre harga standar rumah makan patut dicoba bandung,1,"['salah', 'makanan', 'kesukaan', 'makan', 'pergi', 'enak', 'lembut', 'berasa', 'bakso', 'goreng', 'enak', 'garing', 'udang', 'berasa', 'ramai', 'kadang', 'suka', 'mengantre', 'harga', 'standar', 'rumah', 'makan', 'patut', 'dicoba', 'bandung']"
anjing babi musnahkan islam dajjal bangsat bawa bawa islam kebohongan bangsat,-1,"['anjing', 'babi', 'musnahkan', 'islam', 'dajjal', 'bangsat', 'bawa', 'bawa', 'islam', 'kebohongan', 'bangsat']"
ahok bebaskan tersangka memenjarakan maksud sengaja memerangi islam negara,-1,"['ahok', 'bebaskan', 'tersangka', 'memenjarakan', 'maksud', 'sengaja', 'memerangi', 'islam', 'negara']"
ngancem,-1,['ngancem']
allah maklum kenal medsos jelek tabayun mending langsung markas jelek,1,"['allah', 'maklum', 'kenal', 'medsos', 'jelek', 'tabayun', 'mending', 'langsung', 'markas', 'jelek']"
film bagus film mengajarkan orang selingkuh,-1,"['film', 'bagus', 'film', 'mengajarkan', 'orang', 'selingkuh']"
semoga pelajaran rakyat indonesia salah memilih presiden menyesal banget pilih jokowi,-1,"['semoga', 'pelajaran', 'rakyat', 'indonesia', 'salah', 'memilih', 'presiden', 'menyesal', 'banget', 'pilih', 'jokowi']"
pinggir jalan makanan enak harga reasonable cocok keluarga luas konsep sunda,1,"['pinggir', 'jalan', 'makanan', 'enak', 'harga', 'reasonable', 'cocok', 'keluarga', 'luas', 'konsep', 'sunda']"
salah pemandangan terbaik kota bandung sejuk resto berdesain open space kesini susah berhati hati puas senang coba nachos dingin enak,1,"['salah', 'pemandangan', 'terbaik', 'kota', 'bandung', 'sejuk', 'resto', 'berdesain', 'open', 'space', 'kesini', 'susah', 'berhati', 'hati', 'puas', 'senang', 'coba', 'nachos', 'dingin', 'enak']"
barang dikirimkan sesuai pesanan ekspektasi respon doki toko mantap banget lampirkan foto biar beli handphone direkomendasikan penjual penuh staf tumis,1,"['barang', 'dikirimkan', 'sesuai', 'pesanan', 'ekspektasi', 'respon', 'doki', 'toko', 'mantap', 'banget', 'lampirkan', 'foto', 'biar', 'beli', 'handphone', 'direkomendasikan', 'penjual', 'penuh', 'staf', 'tumis']"
zona pengkhianat pengacau nkri sampah masyarakat,-1,"['zona', 'pengkhianat', 'pengacau', 'nkri', 'sampah', 'masyarakat']"
berlangganan makan hamil favorit kwetiau goreng sapi nasi goreng spring roll berubah porsi berkurang hehehe harga andalan lapar enak kenyang puas,1,"['berlangganan', 'makan', 'hamil', 'favorit', 'kwetiau', 'goreng', 'sapi', 'nasi', 'goreng', 'spring', 'roll', 'berubah', 'porsi', 'berkurang', 'hehehe', 'harga', 'andalan', 'lapar', 'enak', 'kenyang', 'puas']"
direkomendasikan kuliner bandung letak jalan setiabudhi perempatan gerlong serabi enak banget favorit surabi imut telor oncom ayam spesial gurih surabi coklat keju manis harga makanan minuman murah menunggu pesanan menunggu surabi disuguhkan otak otak palembang otak otak kalah enak enak pisaan jempol,1,"['direkomendasikan', 'kuliner', 'bandung', 'letak', 'jalan', 'setiabudhi', 'perempatan', 'gerlong', 'serabi', 'enak', 'banget', 'favorit', 'surabi', 'imut', 'telor', 'oncom', 'ayam', 'spesial', 'gurih', 'surabi', 'coklat', 'keju', 'manis', 'harga', 'makanan', 'minuman', 'murah', 'menunggu', 'pesanan', 'menunggu', 'surabi', 'disuguhkan', 'otak', 'otak', 'palembang', 'otak', 'otak', 'kalah', 'enak', 'enak', 'pisaan', 'jempol']"
tukang fitnah menghasut melintir fakta kelompok kelompok ormas,-1,"['tukang', 'fitnah', 'menghasut', 'melintir', 'fakta', 'kelompok', 'kelompok', 'ormas']"
berkualitas makanan lingkungan asri pelayan ramah jenaka jajanan jajanan kampung saung saung makan enak sayang kesulitan memanggil pelayan memanggil mengganti kentungan terdengar suasana sibuk saran mepet,1,"['berkualitas', 'makanan', 'lingkungan', 'asri', 'pelayan', 'ramah', 'jenaka', 'jajanan', 'jajanan', 'kampung', 'saung', 'saung', 'makan', 'enak', 'sayang', 'kesulitan', 'memanggil', 'pelayan', 'memanggil', 'mengganti', 'kentungan', 'terdengar', 'suasana', 'sibuk', 'saran', 'mepet']"
cincong ratakan dukung,-1,"['cincong', 'ratakan', 'dukung']"
makanan enak suasana nyaman sejuk sambal stroberi enak petik stroberi cocok makan makan keluarga,1,"['makanan', 'enak', 'suasana', 'nyaman', 'sejuk', 'sambal', 'stroberi', 'enak', 'petik', 'stroberi', 'cocok', 'makan', 'makan', 'keluarga']"
berantakan,1,['berantakan']
bantu viralkan tindakan semena mena pejabat,-1,"['bantu', 'viralkan', 'tindakan', 'semena', 'mena', 'pejabat']"
kali burgundy menyenangkan makan malam minum kopi makanan enak minuman enak udara segar sejuk pelayanan sayang kota bandung,1,"['kali', 'burgundy', 'menyenangkan', 'makan', 'malam', 'minum', 'kopi', 'makanan', 'enak', 'minuman', 'enak', 'udara', 'segar', 'sejuk', 'pelayanan', 'sayang', 'kota', 'bandung']"
cihampelas walk kedai menyediakan bangku orang kafe menampung makanan ditawarkan makanan lite bite porsi istimewa dibandingkan harga kecewa,-1,"['cihampelas', 'walk', 'kedai', 'menyediakan', 'bangku', 'orang', 'kafe', 'menampung', 'makanan', 'ditawarkan', 'makanan', 'lite', 'bite', 'porsi', 'istimewa', 'dibandingkan', 'harga', 'kecewa']"
jokowi sederhana,1,"['jokowi', 'sederhana']"
menikmati makanan sunda suasana tempo klop warung ragam nasi lauk ikan daging ayam pete jengkol aneka sambal minuman makanan favorit ayam goreng nasi liwet ambil nasi kuali rumah makan prasmanan harga terjangkau porsi ribu terjangkau,1,"['menikmati', 'makanan', 'sunda', 'suasana', 'tempo', 'klop', 'warung', 'ragam', 'nasi', 'lauk', 'ikan', 'daging', 'ayam', 'pete', 'jengkol', 'aneka', 'sambal', 'minuman', 'makanan', 'favorit', 'ayam', 'goreng', 'nasi', 'liwet', 'ambil', 'nasi', 'kuali', 'rumah', 'makan', 'prasmanan', 'harga', 'terjangkau', 'porsi', 'ribu', 'terjangkau']"
menu wajib dicoba terong keluarga ketagihan terong restoran penuh makan grup reservasi,1,"['menu', 'wajib', 'dicoba', 'terong', 'keluarga', 'ketagihan', 'terong', 'restoran', 'penuh', 'makan', 'grup', 'reservasi']"
senang berbelanja ramayana,1,"['senang', 'berbelanja', 'ramayana']"
bandung coba batagor enak bingung enak riri enak mahal,1,"['bandung', 'coba', 'batagor', 'enak', 'bingung', 'enak', 'riri', 'enak', 'mahal']"
cemburu,-1,['cemburu']
terletak jalan braga seberang braga citiwalk resto strategis cenderung sepi pesanan makanan menunggu ramen kare salmon teriyaki harga standar kelas sehabis makan eskrim scoop potongan buah pilih komplimen alias gratis toilet tersedia bersih,1,"['terletak', 'jalan', 'braga', 'seberang', 'braga', 'citiwalk', 'resto', 'strategis', 'cenderung', 'sepi', 'pesanan', 'makanan', 'menunggu', 'ramen', 'kare', 'salmon', 'teriyaki', 'harga', 'standar', 'kelas', 'sehabis', 'makan', 'eskrim', 'scoop', 'potongan', 'buah', 'pilih', 'komplimen', 'alias', 'gratis', 'toilet', 'tersedia', 'bersih']"
favorit sirloin steak spageti carbonara suis butcher trans studio window shopping suami anak suis butcher terletak area food court,1,"['favorit', 'sirloin', 'steak', 'spageti', 'carbonara', 'suis', 'butcher', 'trans', 'studio', 'window', 'shopping', 'suami', 'anak', 'suis', 'butcher', 'terletak', 'area', 'food', 'court']"
hamburg melting cheese appetiser crispy melting balls pelayanan lokasi jalan setiabudhi mudah dijangkau,1,"['hamburg', 'melting', 'cheese', 'appetiser', 'crispy', 'melting', 'balls', 'pelayanan', 'lokasi', 'jalan', 'setiabudhi', 'mudah', 'dijangkau']"
salah kuliner wajib dicicipi mengunjungi kota kembang brownies amanda terkenal brownies legenda brownies panggang enak enak manis varian dipilih bandung wajib beli,1,"['salah', 'kuliner', 'wajib', 'dicicipi', 'mengunjungi', 'kota', 'kembang', 'brownies', 'amanda', 'terkenal', 'brownies', 'legenda', 'brownies', 'panggang', 'enak', 'enak', 'manis', 'varian', 'dipilih', 'bandung', 'wajib', 'beli']"
lumayan bagus menarik berkunjung orang dikenakan charge makan larangan membawa makanan minuman sport bagus berfoto siang sore,1,"['lumayan', 'bagus', 'menarik', 'berkunjung', 'orang', 'dikenakan', 'charge', 'makan', 'larangan', 'membawa', 'makanan', 'minuman', 'sport', 'bagus', 'berfoto', 'siang', 'sore']"
suka daging babi bandung kekenyalan ditambah harum daging babi,1,"['suka', 'daging', 'babi', 'bandung', 'kekenyalan', 'ditambah', 'harum', 'daging', 'babi']"
kemarin suami makan cempaka putih jakarta sepi memesan nasi wagyu saos mentega rice bowl versi anak kostan lychee upnormal suami memesan indomie sadis mampus tarik makanan penutup memesan roti half half seporsi lembar roti jenis,1,"['kemarin', 'suami', 'makan', 'cempaka', 'putih', 'jakarta', 'sepi', 'memesan', 'nasi', 'wagyu', 'saos', 'mentega', 'rice', 'bowl', 'versi', 'anak', 'kostan', 'lychee', 'upnormal', 'suami', 'memesan', 'indomie', 'sadis', 'mampus', 'tarik', 'makanan', 'penutup', 'memesan', 'roti', 'half', 'half', 'seporsi', 'lembar', 'roti', 'jenis']"
dusun bambu wisata bandung terhitung wisata alam pribadi restoran unik mata merasakan keindahan alami hana denagn rupiah berkeliling mengelilingi keindahan dusun bambu,1,"['dusun', 'bambu', 'wisata', 'bandung', 'terhitung', 'wisata', 'alam', 'pribadi', 'restoran', 'unik', 'mata', 'merasakan', 'keindahan', 'alami', 'hana', 'denagn', 'rupiah', 'berkeliling', 'mengelilingi', 'keindahan', 'dusun', 'bambu']"
orang korea memproduksi drama,0,"['orang', 'korea', 'memproduksi', 'drama']"
menyesal banget baca buku beli gramed kayak berfaedah,-1,"['menyesal', 'banget', 'baca', 'buku', 'beli', 'gramed', 'kayak', 'berfaedah']"
kwetiau goreng favorit disajikan telur mata sapi porsi jumbo mengenyangkan minuman favorit cobalah tarik enak banget,1,"['kwetiau', 'goreng', 'favorit', 'disajikan', 'telur', 'mata', 'sapi', 'porsi', 'jumbo', 'mengenyangkan', 'minuman', 'favorit', 'cobalah', 'tarik', 'enak', 'banget']"
lokasi suasana asyik pelayanan banget mahal menikmati merasakan sensasi kota bandung ketingian,1,"['lokasi', 'suasana', 'asyik', 'pelayanan', 'banget', 'mahal', 'menikmati', 'merasakan', 'sensasi', 'kota', 'bandung', 'ketingian']"
saus tiram saus padang aneh enak gurame saus bali kangkung polos berasa terasi terasi kerang kerang kosong pelayan responsif susah dipanggil campur kosong kecewa kunjungan dtang enak,-1,"['saus', 'tiram', 'saus', 'padang', 'aneh', 'enak', 'gurame', 'saus', 'bali', 'kangkung', 'polos', 'berasa', 'terasi', 'terasi', 'kerang', 'kerang', 'kosong', 'pelayan', 'responsif', 'susah', 'dipanggil', 'campur', 'kosong', 'kecewa', 'kunjungan', 'dtang', 'enak']"
restoran chinesefood citarasa kesohor makanan favorit keluarga isit,1,"['restoran', 'chinesefood', 'citarasa', 'kesohor', 'makanan', 'favorit', 'keluarga', 'isit']"
ridwan kamil dedi mulyadi dukung mudah mudahan bawa jawa barat maju butuh pemimpin toleran perbedaan agama khusus smilingface,1,"['ridwan', 'kamil', 'dedi', 'mulyadi', 'dukung', 'mudah', 'mudahan', 'bawa', 'jawa', 'barat', 'maju', 'butuh', 'pemimpin', 'toleran', 'perbedaan', 'agama', 'khusus', 'smilingface']"
jenis warung kekinian sajian anak muda banget menu andalan indomie disajikan tambahan istimewa nyaman banget cocok dijadikan kumpul kumpul teman teman,1,"['jenis', 'warung', 'kekinian', 'sajian', 'anak', 'muda', 'banget', 'menu', 'andalan', 'indomie', 'disajikan', 'tambahan', 'istimewa', 'nyaman', 'banget', 'cocok', 'dijadikan', 'kumpul', 'kumpul', 'teman', 'teman']"
bandung kedai nonie salah alternatif makanan ringan yummy keripik bayam ditemui,1,"['bandung', 'kedai', 'nonie', 'salah', 'alternatif', 'makanan', 'ringan', 'yummy', 'keripik', 'bayam', 'ditemui']"
gudang lawas beralamat jalan pandu nomor rumah tinggal masuk atmosfer nuansa lawas dipenuhi barang barang kuno antik layaknya rumah kayu jaman unik cafe resto konsep rumah kayu identik makanan sunda makanan tradisional,1,"['gudang', 'lawas', 'beralamat', 'jalan', 'pandu', 'nomor', 'rumah', 'tinggal', 'masuk', 'atmosfer', 'nuansa', 'lawas', 'dipenuhi', 'barang', 'barang', 'kuno', 'antik', 'layaknya', 'rumah', 'kayu', 'jaman', 'unik', 'cafe', 'resto', 'konsep', 'rumah', 'kayu', 'identik', 'makanan', 'sunda', 'makanan', 'tradisional']"
resto disediakan kuliner aceh goreng aceh nasi goreng aceh martabak aceh roti cane lezat minyak makanan porsi,1,"['resto', 'disediakan', 'kuliner', 'aceh', 'goreng', 'aceh', 'nasi', 'goreng', 'aceh', 'martabak', 'aceh', 'roti', 'cane', 'lezat', 'minyak', 'makanan', 'porsi']"
jenuh keputusan diambil jokowi keputusan jokowi mengedepankan kepentingan rakyat,1,"['jenuh', 'keputusan', 'diambil', 'jokowi', 'keputusan', 'jokowi', 'mengedepankan', 'kepentingan', 'rakyat']"
sate hadori empuk rahasia supplier usaha bangkit supplier daging kambing rumah makan sate hadori stasion bandung puluhan kegigihan leluhur mendiang iyon taryana supplier daging kambing rumah makan sate kota bandung ampera cabang konsumen kota diambil lanjutan,1,"['sate', 'hadori', 'empuk', 'rahasia', 'supplier', 'usaha', 'bangkit', 'supplier', 'daging', 'kambing', 'rumah', 'makan', 'sate', 'hadori', 'stasion', 'bandung', 'puluhan', 'kegigihan', 'leluhur', 'mendiang', 'iyon', 'taryana', 'supplier', 'daging', 'kambing', 'rumah', 'makan', 'sate', 'kota', 'bandung', 'ampera', 'cabang', 'konsumen', 'kota', 'diambil', 'lanjutan']"
nikmat dipadu sambel daging empuk harga sesuai disajikan lokasi mudah ditemukan pokok,1,"['nikmat', 'dipadu', 'sambel', 'daging', 'empuk', 'harga', 'sesuai', 'disajikan', 'lokasi', 'mudah', 'ditemukan', 'pokok']"
gelisah,-1,['gelisah']
warung pasta kafe menyajikan menu aneka olahan pasta lokasi jalan ganesha bandung orang dibilang kafe berdiri samping kampus heran kebanyakan kelompok mahasiswa pasta disajikan pizza nasi keju aneka pasta,1,"['warung', 'pasta', 'kafe', 'menyajikan', 'menu', 'aneka', 'olahan', 'pasta', 'lokasi', 'jalan', 'ganesha', 'bandung', 'orang', 'dibilang', 'kafe', 'berdiri', 'samping', 'kampus', 'heran', 'kebanyakan', 'kelompok', 'mahasiswa', 'pasta', 'disajikan', 'pizza', 'nasi', 'keju', 'aneka', 'pasta']"
rencana merayakan ulang rapat keluarga mencoba memilih lokasi restoran strategis terfikir mencoba bubat kontak dilayani ramah bubat menerima grup keluarga orang lokasi bubat disiapkan privat mengganggu pelanggan mantap,1,"['rencana', 'merayakan', 'ulang', 'rapat', 'keluarga', 'mencoba', 'memilih', 'lokasi', 'restoran', 'strategis', 'terfikir', 'mencoba', 'bubat', 'kontak', 'dilayani', 'ramah', 'bubat', 'menerima', 'grup', 'keluarga', 'orang', 'lokasi', 'bubat', 'disiapkan', 'privat', 'mengganggu', 'pelanggan', 'mantap']"
restoran terletak tinggal bandung kali pulang bandung berdomisili negri menyempatkan mampir menikmati masakan puri bambu sate khas daging empuk bakuteh terkenal lupa peletok hidangan pembuka puas restoran menyediakan mangga,1,"['restoran', 'terletak', 'tinggal', 'bandung', 'kali', 'pulang', 'bandung', 'berdomisili', 'negri', 'menyempatkan', 'mampir', 'menikmati', 'masakan', 'puri', 'bambu', 'sate', 'khas', 'daging', 'empuk', 'bakuteh', 'terkenal', 'lupa', 'peletok', 'hidangan', 'pembuka', 'puas', 'restoran', 'menyediakan', 'mangga']"
orang bandung queen sinonim orang cina makanan bandung acara pesta keluarga memesan hotpot bernama juanlo lupa memesan sate shanghai kepiting chingkong restoran berwarna merah suasana,1,"['orang', 'bandung', 'queen', 'sinonim', 'orang', 'cina', 'makanan', 'bandung', 'acara', 'pesta', 'keluarga', 'memesan', 'hotpot', 'bernama', 'juanlo', 'lupa', 'memesan', 'sate', 'shanghai', 'kepiting', 'chingkong', 'restoran', 'berwarna', 'merah', 'suasana']"
siswa garut terpaksa diliburkan,0,"['siswa', 'garut', 'terpaksa', 'diliburkan']"
jelek,1,['jelek']
fasilitas anak riang mini farm danau bagus makanan lengkap layout taman alami tertata,1,"['fasilitas', 'anak', 'riang', 'mini', 'farm', 'danau', 'bagus', 'makanan', 'lengkap', 'layout', 'taman', 'alami', 'tertata']"
enak murah suasana menyenangkan makanan bernostalgia kocok,1,"['enak', 'murah', 'suasana', 'menyenangkan', 'makanan', 'bernostalgia', 'kocok']"
terletakndi punggung gunung burangrang dusun bambu menawarkan lokasi ideal bersantai keluarga makan belajar alam indah landscape dominasi bebungaan menjadikan pikiran tercerahkan menyeruput secangkir kopi kedai yellow truck tersedia,1,"['terletakndi', 'punggung', 'gunung', 'burangrang', 'dusun', 'bambu', 'menawarkan', 'lokasi', 'ideal', 'bersantai', 'keluarga', 'makan', 'belajar', 'alam', 'indah', 'landscape', 'dominasi', 'bebungaan', 'menjadikan', 'pikiran', 'tercerahkan', 'menyeruput', 'secangkir', 'kopi', 'kedai', 'yellow', 'truck', 'tersedia']"
lunox beli rilis mencoba classic langsung peringkat feed menyesal banget beli,-1,"['lunox', 'beli', 'rilis', 'mencoba', 'classic', 'langsung', 'peringkat', 'feed', 'menyesal', 'banget', 'beli']"
bakso goreng enak dijual bakmi anugrah menu kebersihan khawatir kecoa gerobak duduk,-1,"['bakso', 'goreng', 'enak', 'dijual', 'bakmi', 'anugrah', 'menu', 'kebersihan', 'khawatir', 'kecoa', 'gerobak', 'duduk']"
masakan italy enak pizza enak pasta dimasak kematangan favorit aglio,1,"['masakan', 'italy', 'enak', 'pizza', 'enak', 'pasta', 'dimasak', 'kematangan', 'favorit', 'aglio']"
